file_path,file_name,study_folder,file_type
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-9ec8_assay-microstructure_timepoint-a.csv",sub-9ec8_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-9ec8_assay-microstructure_timepoint-b.csv",sub-9ec8_assay-microstructure_timepoint-b.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-a72e_assay-microstructure_timepoint-a.csv",sub-a72e_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-a72e_assay-microstructure_timepoint-b.csv",sub-a72e_assay-microstructure_timepoint-b.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-aaca_assay-microstructure_timepoint-a.csv",sub-aaca_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-aaca_assay-microstructure_timepoint-b.csv",sub-aaca_assay-microstructure_timepoint-b.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-b134_assay-microstructure_timepoint-a.csv",sub-b134_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-b134_assay-microstructure_timepoint-b.csv",sub-b134_assay-microstructure_timepoint-b.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-b451_assay-microstructure_timepoint-a.csv",sub-b451_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-b451_assay-microstructure_timepoint-b.csv",sub-b451_assay-microstructure_timepoint-b.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-c4dc_assay-microstructure_timepoint-a.csv",sub-c4dc_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-c4dc_assay-microstructure_timepoint-b.csv",sub-c4dc_assay-microstructure_timepoint-b.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-c524_assay-microstructure_timepoint-a.csv",sub-c524_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-c524_assay-microstructure_timepoint-b.csv",sub-c524_assay-microstructure_timepoint-b.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-c52c_assay-microstructure_timepoint-a.csv",sub-c52c_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-c52c_assay-microstructure_timepoint-b.csv",sub-c52c_assay-microstructure_timepoint-b.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-c5c4_assay-microstructure_timepoint-a.csv",sub-c5c4_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-c5c4_assay-microstructure_timepoint-b.csv",sub-c5c4_assay-microstructure_timepoint-b.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-cfd3_assay-microstructure_timepoint-a.csv",sub-cfd3_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-cfd3_assay-microstructure_timepoint-b.csv",sub-cfd3_assay-microstructure_timepoint-b.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-d2aa_assay-microstructure_timepoint-a.csv",sub-d2aa_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-d2aa_assay-microstructure_timepoint-b.csv",sub-d2aa_assay-microstructure_timepoint-b.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-da6e_assay-microstructure_timepoint-a.csv",sub-da6e_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-da6e_assay-microstructure_timepoint-b.csv",sub-da6e_assay-microstructure_timepoint-b.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-e6b2_assay-microstructure_timepoint-a.csv",sub-e6b2_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-e6b2_assay-microstructure_timepoint-b.csv",sub-e6b2_assay-microstructure_timepoint-b.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-e7dc_assay-microstructure_timepoint-a.csv",sub-e7dc_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-e7dc_assay-microstructure_timepoint-b.csv",sub-e7dc_assay-microstructure_timepoint-b.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-eac6_assay-microstructure_timepoint-a.csv",sub-eac6_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-eac6_assay-microstructure_timepoint-b.csv",sub-eac6_assay-microstructure_timepoint-b.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-f1e2_assay-microstructure_timepoint-a.csv",sub-f1e2_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-f1e2_assay-microstructure_timepoint-b.csv",sub-f1e2_assay-microstructure_timepoint-b.csv,data,microstructure
