study_folder,file_name,variable_name
data,sub-4805_assay-microstructure_timepoint-a.csv,time1
data,sub-4805_assay-microstructure_timepoint-a.csv,time2
data,sub-4805_assay-microstructure_timepoint-a.csv,timepoint
data,sub-4805_assay-microstructure_timepoint-a.csv,trace
data,sub-4805_assay-microstructure_timepoint-b.csv,activity
data,sub-4805_assay-microstructure_timepoint-b.csv,food
data,sub-4805_assay-microstructure_timepoint-b.csv,group
data,sub-4805_assay-microstructure_timepoint-b.csv,id
data,sub-4805_assay-microstructure_timepoint-b.csv,start
data,sub-4805_assay-microstructure_timepoint-b.csv,time1
data,sub-4805_assay-microstructure_timepoint-b.csv,time2
data,sub-4805_assay-microstructure_timepoint-b.csv,timepoint
data,sub-4805_assay-microstructure_timepoint-b.csv,trace
data,sub-4b22_assay-microstructure_timepoint-a.csv,activity
data,sub-4b22_assay-microstructure_timepoint-a.csv,food
data,sub-4b22_assay-microstructure_timepoint-a.csv,group
data,sub-4b22_assay-microstructure_timepoint-a.csv,id
data,sub-4b22_assay-microstructure_timepoint-a.csv,start
data,sub-4b22_assay-microstructure_timepoint-a.csv,time1
data,sub-4b22_assay-microstructure_timepoint-a.csv,time2
data,sub-4b22_assay-microstructure_timepoint-a.csv,timepoint
data,sub-4b22_assay-microstructure_timepoint-a.csv,trace
data,sub-4b22_assay-microstructure_timepoint-b.csv,activity
data,sub-4b22_assay-microstructure_timepoint-b.csv,food
data,sub-4b22_assay-microstructure_timepoint-b.csv,group
data,sub-4b22_assay-microstructure_timepoint-b.csv,id
data,sub-4b22_assay-microstructure_timepoint-b.csv,start
data,sub-4b22_assay-microstructure_timepoint-b.csv,time1
data,sub-4b22_assay-microstructure_timepoint-b.csv,time2
data,sub-4b22_assay-microstructure_timepoint-b.csv,timepoint
data,sub-4b22_assay-microstructure_timepoint-b.csv,trace
data,sub-4ca4_assay-microstructure_cond-control.csv,activity
data,sub-4ca4_assay-microstructure_cond-control.csv,activity-2
data,sub-4ca4_assay-microstructure_cond-control.csv,cond
data,sub-4ca4_assay-microstructure_cond-control.csv,food
data,sub-4ca4_assay-microstructure_cond-control.csv,food-2
data,sub-4ca4_assay-microstructure_cond-control.csv,group
data,sub-4ca4_assay-microstructure_cond-control.csv,group-2
data,sub-4ca4_assay-microstructure_cond-control.csv,id
data,sub-4ca4_assay-microstructure_cond-control.csv,start
data,sub-4ca4_assay-microstructure_cond-control.csv,start-2
data,sub-4ca4_assay-microstructure_cond-control.csv,thirds
data,sub-4ca4_assay-microstructure_cond-control.csv,thirds-2
data,sub-4ca4_assay-microstructure_cond-control.csv,time_1
data,sub-4ca4_assay-microstructure_cond-control.csv,time_2
data,sub-4ca4_assay-microstructure_cond-control.csv,time_2-1
data,sub-4ca4_assay-microstructure_cond-control.csv,time_2-2
data,sub-4ca4_assay-microstructure_cond-control.csv,trace
data,sub-4ca4_assay-microstructure_cond-control.csv,trace-2
data,sub-4ca4_assay-microstructure_cond-deprivaiton.csv,activity
data,sub-4ca4_assay-microstructure_cond-deprivaiton.csv,activity-2
data,sub-4ca4_assay-microstructure_cond-deprivaiton.csv,cond
data,sub-4ca4_assay-microstructure_cond-deprivaiton.csv,food
data,sub-4ca4_assay-microstructure_cond-deprivaiton.csv,food-2
data,sub-4ca4_assay-microstructure_cond-deprivaiton.csv,group
data,sub-4ca4_assay-microstructure_cond-deprivaiton.csv,group-2
data,sub-4ca4_assay-microstructure_cond-deprivaiton.csv,id
data,sub-4ca4_assay-microstructure_cond-deprivaiton.csv,start
data,sub-4ca4_assay-microstructure_cond-deprivaiton.csv,start-2
data,sub-4ca4_assay-microstructure_cond-deprivaiton.csv,thirds
data,sub-4ca4_assay-microstructure_cond-deprivaiton.csv,thirds-2
data,sub-4ca4_assay-microstructure_cond-deprivaiton.csv,time_1
data,sub-4ca4_assay-microstructure_cond-deprivaiton.csv,time_2
data,sub-4ca4_assay-microstructure_cond-deprivaiton.csv,time_2-1
data,sub-4ca4_assay-microstructure_cond-deprivaiton.csv,time_2-2
data,sub-4ca4_assay-microstructure_cond-deprivaiton.csv,trace
data,sub-4ca4_assay-microstructure_cond-deprivaiton.csv,trace-2
data,sub-4d17_assay-microstructure_timepoint-a.csv,activity
data,sub-4d17_assay-microstructure_timepoint-a.csv,food
data,sub-4d17_assay-microstructure_timepoint-a.csv,group
data,sub-4d17_assay-microstructure_timepoint-a.csv,id
data,sub-4d17_assay-microstructure_timepoint-a.csv,start
data,sub-4d17_assay-microstructure_timepoint-a.csv,time1
data,sub-4d17_assay-microstructure_timepoint-a.csv,time2
data,sub-4d17_assay-microstructure_timepoint-a.csv,timepoint
data,sub-4d17_assay-microstructure_timepoint-a.csv,trace
data,sub-4d17_assay-microstructure_timepoint-b.csv,activity
data,sub-4d17_assay-microstructure_timepoint-b.csv,food
data,sub-4d17_assay-microstructure_timepoint-b.csv,group
data,sub-4d17_assay-microstructure_timepoint-b.csv,id
data,sub-4d17_assay-microstructure_timepoint-b.csv,start
data,sub-4d17_assay-microstructure_timepoint-b.csv,time1
data,sub-4d17_assay-microstructure_timepoint-b.csv,time2
data,sub-4d17_assay-microstructure_timepoint-b.csv,timepoint
data,sub-4d17_assay-microstructure_timepoint-b.csv,trace
data,sub-5181_assay-microstructure_cond-control.csv,activity
data,sub-5181_assay-microstructure_cond-control.csv,activity-2
data,sub-5181_assay-microstructure_cond-control.csv,cond
data,sub-5181_assay-microstructure_cond-control.csv,food
data,sub-5181_assay-microstructure_cond-control.csv,food-2
data,sub-5181_assay-microstructure_cond-control.csv,group
data,sub-5181_assay-microstructure_cond-control.csv,group-2
data,sub-5181_assay-microstructure_cond-control.csv,id
data,sub-5181_assay-microstructure_cond-control.csv,start
data,sub-5181_assay-microstructure_cond-control.csv,start-2
data,sub-5181_assay-microstructure_cond-control.csv,thirds
data,sub-5181_assay-microstructure_cond-control.csv,thirds-2
data,sub-5181_assay-microstructure_cond-control.csv,time_1
data,sub-5181_assay-microstructure_cond-control.csv,time_2
data,sub-5181_assay-microstructure_cond-control.csv,time_2-1
data,sub-5181_assay-microstructure_cond-control.csv,time_2-2
data,sub-5181_assay-microstructure_cond-control.csv,trace
data,sub-5181_assay-microstructure_cond-control.csv,trace-2
data,sub-5181_assay-microstructure_cond-deprivaiton.csv,activity
data,sub-5181_assay-microstructure_cond-deprivaiton.csv,activity-2
data,sub-5181_assay-microstructure_cond-deprivaiton.csv,cond
data,sub-5181_assay-microstructure_cond-deprivaiton.csv,food
data,sub-5181_assay-microstructure_cond-deprivaiton.csv,food-2
data,sub-5181_assay-microstructure_cond-deprivaiton.csv,group
data,sub-5181_assay-microstructure_cond-deprivaiton.csv,group-2
data,sub-5181_assay-microstructure_cond-deprivaiton.csv,id
data,sub-5181_assay-microstructure_cond-deprivaiton.csv,start
data,sub-5181_assay-microstructure_cond-deprivaiton.csv,start-2
data,sub-5181_assay-microstructure_cond-deprivaiton.csv,thirds
data,sub-5181_assay-microstructure_cond-deprivaiton.csv,thirds-2
data,sub-5181_assay-microstructure_cond-deprivaiton.csv,time_1
data,sub-5181_assay-microstructure_cond-deprivaiton.csv,time_2
data,sub-5181_assay-microstructure_cond-deprivaiton.csv,time_2-1
data,sub-5181_assay-microstructure_cond-deprivaiton.csv,time_2-2
data,sub-5181_assay-microstructure_cond-deprivaiton.csv,trace
data,sub-5181_assay-microstructure_cond-deprivaiton.csv,trace-2
data,sub-5253_assay-microstructure_cond-control.csv,activity
data,sub-5253_assay-microstructure_cond-control.csv,activity-2
data,sub-5253_assay-microstructure_cond-control.csv,cond
data,sub-5253_assay-microstructure_cond-control.csv,food
data,sub-5253_assay-microstructure_cond-control.csv,food-2
data,sub-5253_assay-microstructure_cond-control.csv,group
data,sub-5253_assay-microstructure_cond-control.csv,group-2
data,sub-5253_assay-microstructure_cond-control.csv,id
data,sub-5253_assay-microstructure_cond-control.csv,start
data,sub-5253_assay-microstructure_cond-control.csv,start-2
data,sub-5253_assay-microstructure_cond-control.csv,thirds
data,sub-5253_assay-microstructure_cond-control.csv,thirds-2
data,sub-5253_assay-microstructure_cond-control.csv,time_1
data,sub-5253_assay-microstructure_cond-control.csv,time_2
data,sub-5253_assay-microstructure_cond-control.csv,time_2-1
data,sub-5253_assay-microstructure_cond-control.csv,time_2-2
data,sub-5253_assay-microstructure_cond-control.csv,trace
data,sub-5253_assay-microstructure_cond-control.csv,trace-2
data,sub-5253_assay-microstructure_cond-deprivaiton.csv,activity
data,sub-5253_assay-microstructure_cond-deprivaiton.csv,activity-2
data,sub-5253_assay-microstructure_cond-deprivaiton.csv,cond
data,sub-5253_assay-microstructure_cond-deprivaiton.csv,food
data,sub-5253_assay-microstructure_cond-deprivaiton.csv,food-2
data,sub-5253_assay-microstructure_cond-deprivaiton.csv,gr oup-2
data,sub-5253_assay-microstructure_cond-deprivaiton.csv,group
data,sub-5253_assay-microstructure_cond-deprivaiton.csv,id
data,sub-5253_assay-microstructure_cond-deprivaiton.csv,start
data,sub-5253_assay-microstructure_cond-deprivaiton.csv,start-2
data,sub-5253_assay-microstructure_cond-deprivaiton.csv,thirds
data,sub-5253_assay-microstructure_cond-deprivaiton.csv,thirds-2
data,sub-5253_assay-microstructure_cond-deprivaiton.csv,time_1
data,sub-5253_assay-microstructure_cond-deprivaiton.csv,time_2
data,sub-5253_assay-microstructure_cond-deprivaiton.csv,time_2-1
data,sub-5253_assay-microstructure_cond-deprivaiton.csv,time_2-2
data,sub-5253_assay-microstructure_cond-deprivaiton.csv,trace
data,sub-5253_assay-microstructure_cond-deprivaiton.csv,trace-2
data,sub-5326_assay-microstructure_cond-control.csv,activity
data,sub-5326_assay-microstructure_cond-control.csv,activity-2
data,sub-5326_assay-microstructure_cond-control.csv,cond
data,sub-5326_assay-microstructure_cond-control.csv,food
data,sub-5326_assay-microstructure_cond-control.csv,food-2
data,sub-5326_assay-microstructure_cond-control.csv,group
data,sub-5326_assay-microstructure_cond-control.csv,group-2
data,sub-5326_assay-microstructure_cond-control.csv,id
data,sub-5326_assay-microstructure_cond-control.csv,start
data,sub-5326_assay-microstructure_cond-control.csv,start-2
data,sub-5326_assay-microstructure_cond-control.csv,thirds
data,sub-5326_assay-microstructure_cond-control.csv,thirds-2
data,sub-5326_assay-microstructure_cond-control.csv,time_1
data,sub-5326_assay-microstructure_cond-control.csv,time_2
data,sub-5326_assay-microstructure_cond-control.csv,time_2-1
data,sub-5326_assay-microstructure_cond-control.csv,time_2-2
data,sub-5326_assay-microstructure_cond-control.csv,trace
data,sub-5326_assay-microstructure_cond-control.csv,trace-2
data,sub-5326_assay-microstructure_cond-deprivaiton.csv,activity
data,sub-5326_assay-microstructure_cond-deprivaiton.csv,activity-2
data,sub-5326_assay-microstructure_cond-deprivaiton.csv,cond
data,sub-5326_assay-microstructure_cond-deprivaiton.csv,food
data,sub-5326_assay-microstructure_cond-deprivaiton.csv,food-2
data,sub-5326_assay-microstructure_cond-deprivaiton.csv,group
data,sub-5326_assay-microstructure_cond-deprivaiton.csv,group-2
data,sub-5326_assay-microstructure_cond-deprivaiton.csv,id
data,sub-5326_assay-microstructure_cond-deprivaiton.csv,start
data,sub-5326_assay-microstructure_cond-deprivaiton.csv,start-2
data,sub-5326_assay-microstructure_cond-deprivaiton.csv,thirds
data,sub-5326_assay-microstructure_cond-deprivaiton.csv,thirds-2
data,sub-5326_assay-microstructure_cond-deprivaiton.csv,time_1
data,sub-5326_assay-microstructure_cond-deprivaiton.csv,time_2
data,sub-5326_assay-microstructure_cond-deprivaiton.csv,time_2-1
data,sub-5326_assay-microstructure_cond-deprivaiton.csv,time_2-2
data,sub-5326_assay-microstructure_cond-deprivaiton.csv,trace
data,sub-5326_assay-microstructure_cond-deprivaiton.csv,trace-2
data,sub-54a6_assay-microstructure_timepoint-a.csv,activity
data,sub-54a6_assay-microstructure_timepoint-a.csv,food
data,sub-54a6_assay-microstructure_timepoint-a.csv,group
data,sub-54a6_assay-microstructure_timepoint-a.csv,id
data,sub-54a6_assay-microstructure_timepoint-a.csv,start
data,sub-54a6_assay-microstructure_timepoint-a.csv,time1
data,sub-54a6_assay-microstructure_timepoint-a.csv,time2
data,sub-54a6_assay-microstructure_timepoint-a.csv,timepoint
data,sub-54a6_assay-microstructure_timepoint-a.csv,trace
data,sub-54a6_assay-microstructure_timepoint-b.csv,activity
data,sub-54a6_assay-microstructure_timepoint-b.csv,food
data,sub-54a6_assay-microstructure_timepoint-b.csv,group
data,sub-54a6_assay-microstructure_timepoint-b.csv,id
data,sub-54a6_assay-microstructure_timepoint-b.csv,start
data,sub-54a6_assay-microstructure_timepoint-b.csv,time1
data,sub-54a6_assay-microstructure_timepoint-b.csv,time2
data,sub-54a6_assay-microstructure_timepoint-b.csv,timepoint
data,sub-54a6_assay-microstructure_timepoint-b.csv,trace
data,sub-54b1_assay-microstructure_cond-control.csv,activity
data,sub-54b1_assay-microstructure_cond-control.csv,activity-2
data,sub-54b1_assay-microstructure_cond-control.csv,cond
data,sub-54b1_assay-microstructure_cond-control.csv,food
data,sub-54b1_assay-microstructure_cond-control.csv,food-2
data,sub-54b1_assay-microstructure_cond-control.csv,group
data,sub-54b1_assay-microstructure_cond-control.csv,group-2
data,sub-54b1_assay-microstructure_cond-control.csv,id
data,sub-54b1_assay-microstructure_cond-control.csv,start
data,sub-54b1_assay-microstructure_cond-control.csv,start-2
data,sub-54b1_assay-microstructure_cond-control.csv,thirds
data,sub-54b1_assay-microstructure_cond-control.csv,thirds-2
data,sub-54b1_assay-microstructure_cond-control.csv,time_1
data,sub-54b1_assay-microstructure_cond-control.csv,time_2
data,sub-54b1_assay-microstructure_cond-control.csv,time_2-1
data,sub-54b1_assay-microstructure_cond-control.csv,time_2-2
data,sub-54b1_assay-microstructure_cond-control.csv,trace
data,sub-54b1_assay-microstructure_cond-control.csv,trace-2
data,sub-54b1_assay-microstructure_cond-deprivaiton.csv,activity
data,sub-54b1_assay-microstructure_cond-deprivaiton.csv,activity-2
data,sub-54b1_assay-microstructure_cond-deprivaiton.csv,cond
data,sub-54b1_assay-microstructure_cond-deprivaiton.csv,food
data,sub-54b1_assay-microstructure_cond-deprivaiton.csv,food-2
data,sub-54b1_assay-microstructure_cond-deprivaiton.csv,group
data,sub-54b1_assay-microstructure_cond-deprivaiton.csv,group-2
data,sub-54b1_assay-microstructure_cond-deprivaiton.csv,id
data,sub-54b1_assay-microstructure_cond-deprivaiton.csv,start
data,sub-54b1_assay-microstructure_cond-deprivaiton.csv,start-2
data,sub-54b1_assay-microstructure_cond-deprivaiton.csv,thirds
data,sub-54b1_assay-microstructure_cond-deprivaiton.csv,time_1
data,sub-54b1_assay-microstructure_cond-deprivaiton.csv,time_2
data,sub-54b1_assay-microstructure_cond-deprivaiton.csv,time_2-1
data,sub-54b1_assay-microstructure_cond-deprivaiton.csv,time_2-2
data,sub-54b1_assay-microstructure_cond-deprivaiton.csv,trace
data,sub-54b1_assay-microstructure_cond-deprivaiton.csv,trace-2
data,sub-570b_assay-microstructure_timepoint-a.csv,activity
data,sub-570b_assay-microstructure_timepoint-a.csv,food
data,sub-570b_assay-microstructure_timepoint-a.csv,group
data,sub-570b_assay-microstructure_timepoint-a.csv,id
data,sub-570b_assay-microstructure_timepoint-a.csv,start
data,sub-570b_assay-microstructure_timepoint-a.csv,time1
data,sub-570b_assay-microstructure_timepoint-a.csv,time2
data,sub-570b_assay-microstructure_timepoint-a.csv,timepoint
data,sub-570b_assay-microstructure_timepoint-a.csv,trace
data,sub-570b_assay-microstructure_timepoint-b.csv,activity
data,sub-570b_assay-microstructure_timepoint-b.csv,food
data,sub-570b_assay-microstructure_timepoint-b.csv,group
data,sub-570b_assay-microstructure_timepoint-b.csv,id
data,sub-570b_assay-microstructure_timepoint-b.csv,start
data,sub-570b_assay-microstructure_timepoint-b.csv,time1
data,sub-570b_assay-microstructure_timepoint-b.csv,time2
data,sub-570b_assay-microstructure_timepoint-b.csv,timepoint
data,sub-570b_assay-microstructure_timepoint-b.csv,trace
data,sub-57f5_assay-microstructure_timepoint-a.csv,activity
data,sub-57f5_assay-microstructure_timepoint-a.csv,food
data,sub-57f5_assay-microstructure_timepoint-a.csv,group
data,sub-57f5_assay-microstructure_timepoint-a.csv,id
data,sub-57f5_assay-microstructure_timepoint-a.csv,start
data,sub-57f5_assay-microstructure_timepoint-a.csv,time1
data,sub-57f5_assay-microstructure_timepoint-a.csv,time2
data,sub-57f5_assay-microstructure_timepoint-a.csv,timepoint
data,sub-57f5_assay-microstructure_timepoint-a.csv,trace
data,sub-57f5_assay-microstructure_timepoint-b.csv,activity
data,sub-57f5_assay-microstructure_timepoint-b.csv,food
data,sub-57f5_assay-microstructure_timepoint-b.csv,group
data,sub-57f5_assay-microstructure_timepoint-b.csv,id
data,sub-57f5_assay-microstructure_timepoint-b.csv,start
data,sub-57f5_assay-microstructure_timepoint-b.csv,time1
data,sub-57f5_assay-microstructure_timepoint-b.csv,time2
data,sub-57f5_assay-microstructure_timepoint-b.csv,timepoint
data,sub-57f5_assay-microstructure_timepoint-b.csv,trace
data,sub-5e48_assay-microstructure_cond-control.csv,activity
data,sub-5e48_assay-microstructure_cond-control.csv,activity-2
data,sub-5e48_assay-microstructure_cond-control.csv,cond
data,sub-5e48_assay-microstructure_cond-control.csv,food
data,sub-5e48_assay-microstructure_cond-control.csv,food-2
data,sub-5e48_assay-microstructure_cond-control.csv,group
data,sub-5e48_assay-microstructure_cond-control.csv,group-2
data,sub-5e48_assay-microstructure_cond-control.csv,id
data,sub-5e48_assay-microstructure_cond-control.csv,start
data,sub-5e48_assay-microstructure_cond-control.csv,start-2
data,sub-5e48_assay-microstructure_cond-control.csv,thirds
data,sub-5e48_assay-microstructure_cond-control.csv,thirds-2
data,sub-5e48_assay-microstructure_cond-control.csv,time_1
data,sub-5e48_assay-microstructure_cond-control.csv,time_2
data,sub-5e48_assay-microstructure_cond-control.csv,time_2-1
data,sub-5e48_assay-microstructure_cond-control.csv,time_2-2
data,sub-5e48_assay-microstructure_cond-control.csv,trace
data,sub-5e48_assay-microstructure_cond-control.csv,trace-2
data,sub-5e48_assay-microstructure_cond-deprivaiton.csv,activity
data,sub-5e48_assay-microstructure_cond-deprivaiton.csv,activity-2
data,sub-5e48_assay-microstructure_cond-deprivaiton.csv,cond
data,sub-5e48_assay-microstructure_cond-deprivaiton.csv,food
data,sub-5e48_assay-microstructure_cond-deprivaiton.csv,food-2
data,sub-5e48_assay-microstructure_cond-deprivaiton.csv,group
data,sub-5e48_assay-microstructure_cond-deprivaiton.csv,group-2
data,sub-5e48_assay-microstructure_cond-deprivaiton.csv,id
data,sub-5e48_assay-microstructure_cond-deprivaiton.csv,start
data,sub-5e48_assay-microstructure_cond-deprivaiton.csv,start-2
data,sub-5e48_assay-microstructure_cond-deprivaiton.csv,thirds
data,sub-5e48_assay-microstructure_cond-deprivaiton.csv,thirds-2
data,sub-5e48_assay-microstructure_cond-deprivaiton.csv,time_1
data,sub-5e48_assay-microstructure_cond-deprivaiton.csv,time_2
data,sub-5e48_assay-microstructure_cond-deprivaiton.csv,time_2-1
data,sub-5e48_assay-microstructure_cond-deprivaiton.csv,time_2-2
data,sub-5e48_assay-microstructure_cond-deprivaiton.csv,trace
data,sub-5e48_assay-microstructure_cond-deprivaiton.csv,trace-2
data,sub-60fa_assay-microstructure_cond-control.csv,activity
data,sub-60fa_assay-microstructure_cond-control.csv,activity-2
data,sub-60fa_assay-microstructure_cond-control.csv,cond
data,sub-60fa_assay-microstructure_cond-control.csv,food
data,sub-60fa_assay-microstructure_cond-control.csv,food-2
data,sub-60fa_assay-microstructure_cond-control.csv,group
data,sub-60fa_assay-microstructure_cond-control.csv,group-2
data,sub-60fa_assay-microstructure_cond-control.csv,id
data,sub-60fa_assay-microstructure_cond-control.csv,start
data,sub-60fa_assay-microstructure_cond-control.csv,start-2
data,sub-60fa_assay-microstructure_cond-control.csv,thirds
data,sub-60fa_assay-microstructure_cond-control.csv,thirds-2
data,sub-60fa_assay-microstructure_cond-control.csv,time_1
data,sub-60fa_assay-microstructure_cond-control.csv,time_2
data,sub-60fa_assay-microstructure_cond-control.csv,time_2-1
data,sub-60fa_assay-microstructure_cond-control.csv,time_2-2
data,sub-60fa_assay-microstructure_cond-control.csv,trace
data,sub-60fa_assay-microstructure_cond-control.csv,trace-2
data,sub-60fa_assay-microstructure_cond-deprivaiton.csv,activity
data,sub-60fa_assay-microstructure_cond-deprivaiton.csv,activity-2
data,sub-60fa_assay-microstructure_cond-deprivaiton.csv,cond
data,sub-60fa_assay-microstructure_cond-deprivaiton.csv,food
data,sub-60fa_assay-microstructure_cond-deprivaiton.csv,food-2
data,sub-60fa_assay-microstructure_cond-deprivaiton.csv,group
data,sub-60fa_assay-microstructure_cond-deprivaiton.csv,group-2
data,sub-60fa_assay-microstructure_cond-deprivaiton.csv,id
data,sub-60fa_assay-microstructure_cond-deprivaiton.csv,start
data,sub-60fa_assay-microstructure_cond-deprivaiton.csv,start-2
data,sub-60fa_assay-microstructure_cond-deprivaiton.csv,thirds
data,sub-60fa_assay-microstructure_cond-deprivaiton.csv,thirds-2
data,sub-60fa_assay-microstructure_cond-deprivaiton.csv,time_1
data,sub-60fa_assay-microstructure_cond-deprivaiton.csv,time_2
data,sub-60fa_assay-microstructure_cond-deprivaiton.csv,time_2-1
data,sub-60fa_assay-microstructure_cond-deprivaiton.csv,time_2-2
data,sub-60fa_assay-microstructure_cond-deprivaiton.csv,trace
data,sub-60fa_assay-microstructure_cond-deprivaiton.csv,trace-2
data,sub-612c_assay-microstructure_timepoint-a.csv,activity
data,sub-612c_assay-microstructure_timepoint-a.csv,food
data,sub-612c_assay-microstructure_timepoint-a.csv,group
data,sub-612c_assay-microstructure_timepoint-a.csv,id
data,sub-612c_assay-microstructure_timepoint-a.csv,start
data,sub-612c_assay-microstructure_timepoint-a.csv,time1
data,sub-612c_assay-microstructure_timepoint-a.csv,time2
data,sub-612c_assay-microstructure_timepoint-a.csv,timepoint
data,sub-612c_assay-microstructure_timepoint-a.csv,trace
data,sub-612c_assay-microstructure_timepoint-b.csv,activity
data,sub-612c_assay-microstructure_timepoint-b.csv,food
data,sub-612c_assay-microstructure_timepoint-b.csv,group
data,sub-612c_assay-microstructure_timepoint-b.csv,id
data,sub-612c_assay-microstructure_timepoint-b.csv,start
data,sub-612c_assay-microstructure_timepoint-b.csv,time1
data,sub-612c_assay-microstructure_timepoint-b.csv,time2
data,sub-612c_assay-microstructure_timepoint-b.csv,timepoint
data,sub-612c_assay-microstructure_timepoint-b.csv,trace
data,sub-615a_assay-microstructure_cond-control.csv,activity
data,sub-615a_assay-microstructure_cond-control.csv,activity-2
data,sub-615a_assay-microstructure_cond-control.csv,cond
data,sub-615a_assay-microstructure_cond-control.csv,food
data,sub-615a_assay-microstructure_cond-control.csv,food-2
data,sub-615a_assay-microstructure_cond-control.csv,group
data,sub-615a_assay-microstructure_cond-control.csv,group-2
data,sub-615a_assay-microstructure_cond-control.csv,id
data,sub-615a_assay-microstructure_cond-control.csv,start
data,sub-615a_assay-microstructure_cond-control.csv,start-2
data,sub-615a_assay-microstructure_cond-control.csv,thirds
data,sub-615a_assay-microstructure_cond-control.csv,thirds-2
data,sub-615a_assay-microstructure_cond-control.csv,time_1
data,sub-615a_assay-microstructure_cond-control.csv,time_2
data,sub-615a_assay-microstructure_cond-control.csv,time_2-1
data,sub-615a_assay-microstructure_cond-control.csv,time_2-2
data,sub-615a_assay-microstructure_cond-control.csv,trace
data,sub-615a_assay-microstructure_cond-control.csv,trace-2
data,sub-615a_assay-microstructure_cond-deprivaiton.csv,activity
data,sub-615a_assay-microstructure_cond-deprivaiton.csv,activity-2
data,sub-615a_assay-microstructure_cond-deprivaiton.csv,cond
data,sub-615a_assay-microstructure_cond-deprivaiton.csv,food
data,sub-615a_assay-microstructure_cond-deprivaiton.csv,food-2
data,sub-615a_assay-microstructure_cond-deprivaiton.csv,group
data,sub-615a_assay-microstructure_cond-deprivaiton.csv,group-2
data,sub-615a_assay-microstructure_cond-deprivaiton.csv,id
data,sub-615a_assay-microstructure_cond-deprivaiton.csv,start
data,sub-615a_assay-microstructure_cond-deprivaiton.csv,start-2
data,sub-615a_assay-microstructure_cond-deprivaiton.csv,thirds
data,sub-615a_assay-microstructure_cond-deprivaiton.csv,thirds-2
data,sub-615a_assay-microstructure_cond-deprivaiton.csv,time_1
data,sub-615a_assay-microstructure_cond-deprivaiton.csv,time_2
data,sub-615a_assay-microstructure_cond-deprivaiton.csv,time_2-1
data,sub-615a_assay-microstructure_cond-deprivaiton.csv,time_2-2
data,sub-615a_assay-microstructure_cond-deprivaiton.csv,trace
data,sub-615a_assay-microstructure_cond-deprivaiton.csv,trace-2
data,sub-618a_assay-microstructure_cond-control.csv,activity
data,sub-618a_assay-microstructure_cond-control.csv,activity-2
data,sub-618a_assay-microstructure_cond-control.csv,cond
data,sub-618a_assay-microstructure_cond-control.csv,food
data,sub-618a_assay-microstructure_cond-control.csv,food-2
data,sub-618a_assay-microstructure_cond-control.csv,group
data,sub-618a_assay-microstructure_cond-control.csv,group-2
data,sub-618a_assay-microstructure_cond-control.csv,id
data,sub-618a_assay-microstructure_cond-control.csv,start
data,sub-618a_assay-microstructure_cond-control.csv,start-2
data,sub-618a_assay-microstructure_cond-control.csv,thirds
data,sub-618a_assay-microstructure_cond-control.csv,thirds-2
data,sub-618a_assay-microstructure_cond-control.csv,time_1
data,sub-618a_assay-microstructure_cond-control.csv,time_2
data,sub-618a_assay-microstructure_cond-control.csv,time_2-1
data,sub-618a_assay-microstructure_cond-control.csv,time_2-2
data,sub-618a_assay-microstructure_cond-control.csv,trace
data,sub-618a_assay-microstructure_cond-control.csv,trace-2
data,sub-618a_assay-microstructure_cond-deprivaiton.csv,activity
data,sub-618a_assay-microstructure_cond-deprivaiton.csv,activity-2
data,sub-618a_assay-microstructure_cond-deprivaiton.csv,cond
data,sub-618a_assay-microstructure_cond-deprivaiton.csv,food
data,sub-618a_assay-microstructure_cond-deprivaiton.csv,food-2
data,sub-618a_assay-microstructure_cond-deprivaiton.csv,group
data,sub-618a_assay-microstructure_cond-deprivaiton.csv,group-2
data,sub-618a_assay-microstructure_cond-deprivaiton.csv,id
data,sub-618a_assay-microstructure_cond-deprivaiton.csv,start
data,sub-618a_assay-microstructure_cond-deprivaiton.csv,start-2
data,sub-618a_assay-microstructure_cond-deprivaiton.csv,thirds
data,sub-618a_assay-microstructure_cond-deprivaiton.csv,thirds-2
data,sub-618a_assay-microstructure_cond-deprivaiton.csv,time_1
data,sub-618a_assay-microstructure_cond-deprivaiton.csv,time_2
data,sub-618a_assay-microstructure_cond-deprivaiton.csv,time_2-1
data,sub-618a_assay-microstructure_cond-deprivaiton.csv,time_2-2
data,sub-618a_assay-microstructure_cond-deprivaiton.csv,trace
data,sub-618a_assay-microstructure_cond-deprivaiton.csv,trace-2
data,sub-61bd_assay-microstructure_cond-control.csv,activity
data,sub-61bd_assay-microstructure_cond-control.csv,activity-2
data,sub-61bd_assay-microstructure_cond-control.csv,cond
data,sub-61bd_assay-microstructure_cond-control.csv,food
data,sub-61bd_assay-microstructure_cond-control.csv,food-2
data,sub-61bd_assay-microstructure_cond-control.csv,group
data,sub-61bd_assay-microstructure_cond-control.csv,group-2
data,sub-61bd_assay-microstructure_cond-control.csv,id
data,sub-61bd_assay-microstructure_cond-control.csv,start
data,sub-61bd_assay-microstructure_cond-control.csv,start-2
data,sub-61bd_assay-microstructure_cond-control.csv,thirds
data,sub-61bd_assay-microstructure_cond-control.csv,thirds-2
data,sub-61bd_assay-microstructure_cond-control.csv,time_1
data,sub-61bd_assay-microstructure_cond-control.csv,time_2
data,sub-61bd_assay-microstructure_cond-control.csv,time_2-1
