study_folder,file_name,file_path,file_type,variable_name,variable_group,data_group
1992_eatdis_deprivation,sub-44fa_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-44fa_assay-microstructure_cond-control.csv",other,activity,other,NA
1992_eatdis_deprivation,sub-44fa_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-44fa_assay-microstructure_cond-control.csv",other,time_1,other,NA
1992_eatdis_deprivation,sub-44fa_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-44fa_assay-microstructure_cond-control.csv",other,time_2,other,NA
1992_eatdis_deprivation,sub-44fa_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-44fa_assay-microstructure_cond-control.csv",other,food,other,NA
1992_eatdis_deprivation,sub-44fa_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-44fa_assay-microstructure_cond-control.csv",other,trace-2,other,NA
1992_eatdis_deprivation,sub-44fa_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-44fa_assay-microstructure_cond-control.csv",other,start-2,other,NA
1992_eatdis_deprivation,sub-44fa_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-44fa_assay-microstructure_cond-control.csv",other,thirds-2,other,NA
1992_eatdis_deprivation,sub-44fa_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-44fa_assay-microstructure_cond-control.csv",other,group-2,other,NA
1992_eatdis_deprivation,sub-44fa_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-44fa_assay-microstructure_cond-control.csv",other,activity-2,other,NA
1992_eatdis_deprivation,sub-44fa_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-44fa_assay-microstructure_cond-control.csv",other,time_2-1,other,NA
1992_eatdis_deprivation,sub-44fa_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-44fa_assay-microstructure_cond-control.csv",other,time_2-2,other,NA
1992_eatdis_deprivation,sub-44fa_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-44fa_assay-microstructure_cond-control.csv",other,food-2,other,NA
1992_eatdis_deprivation,sub-44fa_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-44fa_assay-microstructure_cond-deprivaiton.csv",other,id,other,NA
1992_eatdis_deprivation,sub-44fa_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-44fa_assay-microstructure_cond-deprivaiton.csv",other,cond,other,NA
1992_eatdis_deprivation,sub-44fa_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-44fa_assay-microstructure_cond-deprivaiton.csv",other,trace,other,NA
1992_eatdis_deprivation,sub-44fa_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-44fa_assay-microstructure_cond-deprivaiton.csv",other,start,other,NA
1992_eatdis_deprivation,sub-44fa_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-44fa_assay-microstructure_cond-deprivaiton.csv",other,thirds,other,NA
1992_eatdis_deprivation,sub-44fa_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-44fa_assay-microstructure_cond-deprivaiton.csv",other,group,other,NA
1992_eatdis_deprivation,sub-44fa_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-44fa_assay-microstructure_cond-deprivaiton.csv",other,activity,other,NA
1992_eatdis_deprivation,sub-44fa_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-44fa_assay-microstructure_cond-deprivaiton.csv",other,time_1,other,NA
1992_eatdis_deprivation,sub-44fa_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-44fa_assay-microstructure_cond-deprivaiton.csv",other,time_2,other,NA
1992_eatdis_deprivation,sub-44fa_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-44fa_assay-microstructure_cond-deprivaiton.csv",other,food,other,NA
1992_eatdis_deprivation,sub-44fa_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-44fa_assay-microstructure_cond-deprivaiton.csv",other,trace-2,other,NA
1992_eatdis_deprivation,sub-44fa_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-44fa_assay-microstructure_cond-deprivaiton.csv",other,start-2,other,NA
1992_eatdis_deprivation,sub-44fa_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-44fa_assay-microstructure_cond-deprivaiton.csv",other,thirds-2,other,NA
1992_eatdis_deprivation,sub-44fa_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-44fa_assay-microstructure_cond-deprivaiton.csv",other,group-2,other,NA
1992_eatdis_deprivation,sub-44fa_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-44fa_assay-microstructure_cond-deprivaiton.csv",other,activity-2,other,NA
1992_eatdis_deprivation,sub-44fa_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-44fa_assay-microstructure_cond-deprivaiton.csv",other,time_2-1,other,NA
1992_eatdis_deprivation,sub-44fa_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-44fa_assay-microstructure_cond-deprivaiton.csv",other,time_2-2,other,NA
1992_eatdis_deprivation,sub-44fa_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-44fa_assay-microstructure_cond-deprivaiton.csv",other,food-2,other,NA
1992_eatdis_deprivation,sub-46db_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-46db_assay-microstructure_cond-control.csv",other,id,other,NA
1992_eatdis_deprivation,sub-46db_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-46db_assay-microstructure_cond-control.csv",other,cond,other,NA
1992_eatdis_deprivation,sub-46db_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-46db_assay-microstructure_cond-control.csv",other,trace,other,NA
1992_eatdis_deprivation,sub-46db_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-46db_assay-microstructure_cond-control.csv",other,start,other,NA
1992_eatdis_deprivation,sub-46db_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-46db_assay-microstructure_cond-control.csv",other,group,other,NA
1992_eatdis_deprivation,sub-46db_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-46db_assay-microstructure_cond-control.csv",other,activity,other,NA
1992_eatdis_deprivation,sub-46db_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-46db_assay-microstructure_cond-control.csv",other,time_1,other,NA
1992_eatdis_deprivation,sub-46db_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-46db_assay-microstructure_cond-control.csv",other,time_2,other,NA
1992_eatdis_deprivation,sub-46db_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-46db_assay-microstructure_cond-control.csv",other,food,other,NA
1992_eatdis_deprivation,sub-46db_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-46db_assay-microstructure_cond-control.csv",other,trace-2,other,NA
1992_eatdis_deprivation,sub-46db_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-46db_assay-microstructure_cond-control.csv",other,start-2,other,NA
1992_eatdis_deprivation,sub-46db_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-46db_assay-microstructure_cond-control.csv",other,group-2,other,NA
1992_eatdis_deprivation,sub-46db_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-46db_assay-microstructure_cond-control.csv",other,activity-2,other,NA
1992_eatdis_deprivation,sub-46db_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-46db_assay-microstructure_cond-control.csv",other,time_2-1,other,NA
1992_eatdis_deprivation,sub-46db_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-46db_assay-microstructure_cond-control.csv",other,time_2-2,other,NA
1992_eatdis_deprivation,sub-46db_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-46db_assay-microstructure_cond-control.csv",other,food-2,other,NA
1992_eatdis_deprivation,sub-46db_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-46db_assay-microstructure_cond-deprivaiton.csv",other,id,other,NA
1992_eatdis_deprivation,sub-46db_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-46db_assay-microstructure_cond-deprivaiton.csv",other,cond,other,NA
1992_eatdis_deprivation,sub-46db_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-46db_assay-microstructure_cond-deprivaiton.csv",other,trace,other,NA
1992_eatdis_deprivation,sub-46db_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-46db_assay-microstructure_cond-deprivaiton.csv",other,start,other,NA
1992_eatdis_deprivation,sub-46db_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-46db_assay-microstructure_cond-deprivaiton.csv",other,group,other,NA
1992_eatdis_deprivation,sub-46db_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-46db_assay-microstructure_cond-deprivaiton.csv",other,activity,other,NA
1992_eatdis_deprivation,sub-46db_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-46db_assay-microstructure_cond-deprivaiton.csv",other,time_1,other,NA
1992_eatdis_deprivation,sub-46db_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-46db_assay-microstructure_cond-deprivaiton.csv",other,time_2,other,NA
1992_eatdis_deprivation,sub-46db_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-46db_assay-microstructure_cond-deprivaiton.csv",other,food,other,NA
1992_eatdis_deprivation,sub-46db_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-46db_assay-microstructure_cond-deprivaiton.csv",other,trace-2,other,NA
1992_eatdis_deprivation,sub-46db_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-46db_assay-microstructure_cond-deprivaiton.csv",other,start-2,other,NA
1992_eatdis_deprivation,sub-46db_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-46db_assay-microstructure_cond-deprivaiton.csv",other,group-2,other,NA
1992_eatdis_deprivation,sub-46db_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-46db_assay-microstructure_cond-deprivaiton.csv",other,activity-2,other,NA
1992_eatdis_deprivation,sub-46db_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-46db_assay-microstructure_cond-deprivaiton.csv",other,time_2-1,other,NA
1992_eatdis_deprivation,sub-46db_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-46db_assay-microstructure_cond-deprivaiton.csv",other,time_2-2,other,NA
1992_eatdis_deprivation,sub-46db_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-46db_assay-microstructure_cond-deprivaiton.csv",other,food-2,other,NA
1992_eatdis_deprivation,sub-4750_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-4750_assay-microstructure_cond-control.csv",other,id,other,NA
1992_eatdis_deprivation,sub-4750_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-4750_assay-microstructure_cond-control.csv",other,cond,other,NA
1992_eatdis_deprivation,sub-4750_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-4750_assay-microstructure_cond-control.csv",other,trace,other,NA
1992_eatdis_deprivation,sub-4750_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-4750_assay-microstructure_cond-control.csv",other,start,other,NA
1992_eatdis_deprivation,sub-4750_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-4750_assay-microstructure_cond-control.csv",other,thirds,other,NA
1992_eatdis_deprivation,sub-4750_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-4750_assay-microstructure_cond-control.csv",other,group,other,NA
1992_eatdis_deprivation,sub-4750_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-4750_assay-microstructure_cond-control.csv",other,activity,other,NA
1992_eatdis_deprivation,sub-4750_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-4750_assay-microstructure_cond-control.csv",other,time_1,other,NA
1992_eatdis_deprivation,sub-4750_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-4750_assay-microstructure_cond-control.csv",other,time_2,other,NA
1992_eatdis_deprivation,sub-4750_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-4750_assay-microstructure_cond-control.csv",other,food,other,NA
1992_eatdis_deprivation,sub-4750_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-4750_assay-microstructure_cond-control.csv",other,trace-2,other,NA
1992_eatdis_deprivation,sub-4750_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-4750_assay-microstructure_cond-control.csv",other,start-2,other,NA
1992_eatdis_deprivation,sub-4750_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-4750_assay-microstructure_cond-control.csv",other,thirds-2,other,NA
1992_eatdis_deprivation,sub-4750_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-4750_assay-microstructure_cond-control.csv",other,group-2,other,NA
1992_eatdis_deprivation,sub-4750_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-4750_assay-microstructure_cond-control.csv",other,activity-2,other,NA
1992_eatdis_deprivation,sub-4750_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-4750_assay-microstructure_cond-control.csv",other,time_2-1,other,NA
1992_eatdis_deprivation,sub-4750_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-4750_assay-microstructure_cond-control.csv",other,time_2-2,other,NA
1992_eatdis_deprivation,sub-4750_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-4750_assay-microstructure_cond-control.csv",other,food-2,other,NA
1992_eatdis_deprivation,sub-4750_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-4750_assay-microstructure_cond-deprivaiton.csv",other,id,other,NA
1992_eatdis_deprivation,sub-4750_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-4750_assay-microstructure_cond-deprivaiton.csv",other,cond,other,NA
1992_eatdis_deprivation,sub-4750_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-4750_assay-microstructure_cond-deprivaiton.csv",other,trace,other,NA
1992_eatdis_deprivation,sub-4750_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-4750_assay-microstructure_cond-deprivaiton.csv",other,start,other,NA
1992_eatdis_deprivation,sub-4750_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-4750_assay-microstructure_cond-deprivaiton.csv",other,thirds,other,NA
1992_eatdis_deprivation,sub-4750_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-4750_assay-microstructure_cond-deprivaiton.csv",other,group,other,NA
1992_eatdis_deprivation,sub-4750_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-4750_assay-microstructure_cond-deprivaiton.csv",other,activity,other,NA
1992_eatdis_deprivation,sub-4750_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-4750_assay-microstructure_cond-deprivaiton.csv",other,time_1,other,NA
1992_eatdis_deprivation,sub-4750_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-4750_assay-microstructure_cond-deprivaiton.csv",other,time_2,other,NA
1992_eatdis_deprivation,sub-4750_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-4750_assay-microstructure_cond-deprivaiton.csv",other,food,other,NA
1992_eatdis_deprivation,sub-4750_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-4750_assay-microstructure_cond-deprivaiton.csv",other,trace-2,other,NA
1992_eatdis_deprivation,sub-4750_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-4750_assay-microstructure_cond-deprivaiton.csv",other,start-2,other,NA
1992_eatdis_deprivation,sub-4750_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-4750_assay-microstructure_cond-deprivaiton.csv",other,thirds-2,other,NA
1992_eatdis_deprivation,sub-4750_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-4750_assay-microstructure_cond-deprivaiton.csv",other,group-2,other,NA
1992_eatdis_deprivation,sub-4750_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-4750_assay-microstructure_cond-deprivaiton.csv",other,activity-2,other,NA
1992_eatdis_deprivation,sub-4750_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-4750_assay-microstructure_cond-deprivaiton.csv",other,time_2-1,other,NA
1992_eatdis_deprivation,sub-4750_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-4750_assay-microstructure_cond-deprivaiton.csv",other,time_2-2,other,NA
1992_eatdis_deprivation,sub-4750_assay-microstructure_cond-deprivaiton.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-4750_assay-microstructure_cond-deprivaiton.csv",other,food-2,other,NA
1992_eatdis_deprivation,sub-4769_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-4769_assay-microstructure_cond-control.csv",other,id,other,NA
1992_eatdis_deprivation,sub-4769_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-4769_assay-microstructure_cond-control.csv",other,cond,other,NA
1992_eatdis_deprivation,sub-4769_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-4769_assay-microstructure_cond-control.csv",other,trace,other,NA
1992_eatdis_deprivation,sub-4769_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-4769_assay-microstructure_cond-control.csv",other,start,other,NA
1992_eatdis_deprivation,sub-4769_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-4769_assay-microstructure_cond-control.csv",other,thirds,other,NA
1992_eatdis_deprivation,sub-4769_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-4769_assay-microstructure_cond-control.csv",other,group,other,NA
1992_eatdis_deprivation,sub-4769_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-4769_assay-microstructure_cond-control.csv",other,activity,other,NA
1992_eatdis_deprivation,sub-4769_assay-microstructure_cond-control.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-4769_assay-microstructure_cond-control.csv",other,time_1,other,NA
