study_folder,file_name,file_path,file_type,variable_name,variable_group,data_group
1991_eatdis_hourly,assay-vas_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_hourly/data/assay-vas_data.csv",other,purge_desire_8pm,questionnaire,Questionnaire data
1991_eatdis_hourly,assay-vas_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_hourly/data/assay-vas_data.csv",other,hunger_9pm,questionnaire,Questionnaire data
1991_eatdis_hourly,assay-vas_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_hourly/data/assay-vas_data.csv",other,fullness_9pm,questionnaire,Questionnaire data
1991_eatdis_hourly,assay-vas_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_hourly/data/assay-vas_data.csv",other,fear_fat_9pm,questionnaire,Questionnaire data
1991_eatdis_hourly,assay-vas_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_hourly/data/assay-vas_data.csv",other,binge_desire_9pm,questionnaire,Questionnaire data
1991_eatdis_hourly,assay-vas_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_hourly/data/assay-vas_data.csv",other,purge_desire_9pm,questionnaire,Questionnaire data
1991_eatdis_hourly,assay-vas_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_hourly/data/assay-vas_data.csv",other,hunger_10pm,questionnaire,Questionnaire data
1991_eatdis_hourly,assay-vas_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_hourly/data/assay-vas_data.csv",other,fullness_10pm,questionnaire,Questionnaire data
1991_eatdis_hourly,assay-vas_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_hourly/data/assay-vas_data.csv",other,fear_fat_10pm,questionnaire,Questionnaire data
1991_eatdis_hourly,assay-vas_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_hourly/data/assay-vas_data.csv",other,binge_desire_10pm,questionnaire,Questionnaire data
1991_eatdis_hourly,assay-vas_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_hourly/data/assay-vas_data.csv",other,purge_desire_10pm,questionnaire,Questionnaire data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,yogurt_pleasant,questionnaire,Questionnaire data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,yogurt_desire_eat,questionnaire,Questionnaire data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,yogurt_subj_cal,intake,Intake variables
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,yogurt_subj_cho,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,yogurt_g,intake,Intake variables
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,yogurt_cal,intake,Intake variables
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,yogurt_fat_g,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,yogurt_cho_g,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,yogurt_pro_g,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,yogurt_fat_cal,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,yogurt_cho_cal,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,yogurt_pro_cal,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,meal_g,intake,Intake variables
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,meal_cal,intake,Intake variables
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,meal_fat_cal,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,perc_fat_cal,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,meal_cho_cal,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,perc_cho_cal,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,meal_pro_cal,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,perc_pro_cal,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,meal_fat_g,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,meal_cho_g,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,meal_pro_g,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,low_ed_g,intake,Intake variables
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,high_ed_g,intake,Intake variables
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,low_ed_cal,intake,Intake variables
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,high_ed_cal,intake,Intake variables
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,total_cal,intake,Intake variables
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,total_fat_g,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,total_cho_g,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,total_pro_g,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,total_fat_cal,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,total_perc_fat_cal,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,total_cho_cal,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,total_perc_cho_cal,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,total_pro_cal,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,total_perc_pro_cal,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,fat_cal_chips,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,cho_cal_chips,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,pro_cal_chips,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,fat_cal_mustard,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,cho_cal_mustard,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,pro_cal_mustard,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,fat_cal_mayo,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,cho_cal_mayo,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,pro_cal_mayo,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,fat_cal_lettuce,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,cho_cal_lettuce,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,pro_cal_lettuce,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,fat_cal_tomato,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,cho_cal_tomato,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,pro_cal_tomato,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,fat_cal_cucumber,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,cho_cal_cucumber,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,pro_cal_cucumber,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,fat_cal_cheese,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,cho_cal_cheese,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,pro_cal_cheese,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,fat_cal_turkey,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,cho_cal_turkey,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,pro_cal_turkey,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,fat_cal_pizza,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,cho_cal_pizza,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,pro_cal_pizza,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,fat_cal_dressing,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,cho_cal_dressing,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,pro_cal_dressing,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,fat_cal_lc_dressing,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,cho_cal_lc_dressing,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,pro_cal_lc_dressing,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,fat_cal_mms,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,cho_cal_mms,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,pro_cal_mms,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,fat_cal_apple,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,cho_cal_apple,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,pro_cal_apple,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,fat_cal_icecream,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,cho_cal_icecream,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,pro_cal_icecream,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,fat_cal_sorbet,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,cho_cal_sorbet,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,pro_cal_sorbet,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,fat_cal_bread,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,cho_cal_bread,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,pro_cal_bread,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,fat_g_chips,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,cho_g_chips,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,pro_g_chips,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,fat_g_mustard,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,cho_g_mustard,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,pro_g_mustard,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,fat_g_mayo,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,cho_g_mayo,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,pro_g_mayo,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,fat_g_lettuce,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,cho_g_lettuce,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,pro_g_lettuce,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,fat_g_tomato,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,cho_g_tomato,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,pro_g_tomato,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,fat_g_cucumber,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,cho_g_cucumber,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,pro_g_cucumber,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,fat_g_cheese,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,cho_g_cheese,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,pro_g_cheese,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,fat_g_turkey,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,cho_g_turkey,macronutrient,Macronutrient data
1991_eatdis_yogurt,assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis_yogurt/data/assay-intake_data.csv",intake,pro_g_turkey,macronutrient,Macronutrient data
